label,y1,y2,x1,x2,
3,0.0,2.0,1.5454740289693132,5.431248989108113,
3,0.0,2.0,-1.2639329359106903,2.4093727661830946,
2,0.0,1.0,-0.9054235952020533,0.09202594528288643,
7,2.0,0.0,4.091326849562264,0.5801278925028563,
9,2.0,2.0,1.910147743066689,3.3596576653371892,
9,2.0,2.0,3.4051100340623175,5.268547238823631,
9,2.0,2.0,3.569130732465715,2.50646768960848,
7,2.0,0.0,4.401640743259099,0.38436218613524686,
9,2.0,2.0,2.7836120908088384,1.8023381709227082,
7,2.0,0.0,3.6348296095842563,-0.6744620165364545,
6,1.0,2.0,1.7742610136981516,4.820590395797627,
3,0.0,2.0,0.6875919597013891,4.282472359494869,
7,2.0,0.0,4.341406990185318,-2.3843071041680233,
3,0.0,2.0,1.5147175706138114,1.413124660508747,
9,2.0,2.0,2.409228034484889,4.04667173051483,
2,0.0,1.0,0.3651583175753501,0.9591690217923534,
8,2.0,1.0,2.444130132055669,1.6065419128290237,
9,2.0,2.0,2.6788879536470844,4.238750084532578,
8,2.0,1.0,1.890343638351008,1.570038029003297,
3,0.0,2.0,-0.8853001539673944,2.8309245551358746,
9,2.0,2.0,1.889446742057104,3.386284572058865,
9,2.0,2.0,2.779581279635566,2.3228586981681536,
8,2.0,1.0,5.574451205003825,1.5404210064320039,
9,2.0,2.0,5.322827465597244,4.003171215551127,
7,2.0,0.0,2.446710824690756,1.1404460357846418,
7,2.0,0.0,1.084469485345168,-1.0096425034770444,
3,0.0,2.0,0.8480694791035559,3.7649388214032924,
2,0.0,1.0,-0.36506073246321247,1.4505165622725533,
3,0.0,2.0,0.7953009085801819,2.8009611302112125,
9,2.0,2.0,6.011252105340282,3.3009525999769975,
7,2.0,0.0,2.2449954797900014,0.10993417381044845,
3,0.0,2.0,1.0348970819308994,1.1802530602688854,
6,1.0,2.0,0.9810559210707896,2.199836335383353,
3,0.0,2.0,-1.2731975446721129,5.722184157600266,
9,2.0,2.0,3.596263549043841,6.586571285077799,
9,2.0,2.0,3.3859708877490395,3.0956404564279403,
9,2.0,2.0,3.3664750743421017,1.4973754520224594,
9,2.0,2.0,3.0405877197403077,4.657509422560503,
3,0.0,2.0,-0.23323169832721113,5.239277029143156,
3,0.0,2.0,-1.1356521230498275,3.91837507487136,
7,2.0,0.0,1.099763481917736,0.42685623883342827,
3,0.0,2.0,-2.2982841104057448,3.5040705122871616,
3,0.0,2.0,0.736122349907715,3.2534775663689253,
7,2.0,0.0,2.6783657383633246,-0.40305976243784825,
7,2.0,0.0,5.358141956352647,-0.07107621076605586,
8,2.0,1.0,3.5642084777165333,1.184346309602367,
3,0.0,2.0,-1.9429491957500096,4.452071813910022,
2,0.0,1.0,-0.26178280155897493,0.44269348213124826,
3,0.0,2.0,1.2984457316334987,1.470416947899516,
9,2.0,2.0,2.3522736344278528,3.8216438542487174,
3,0.0,2.0,-0.4519154329491766,3.846030018244874,
8,2.0,1.0,5.083945272027595,2.586958861162584,
7,2.0,0.0,5.0707067249403694,-1.2253956643475363,
1,0.0,0.0,0.10851240565886267,0.03226714335171099,
6,1.0,2.0,1.40609341748412,1.5789004448693076,
3,0.0,2.0,-1.799477837429691,3.236368664034794,
9,2.0,2.0,3.6057667515559317,1.4308706302942702,
7,2.0,0.0,1.4713997965413026,0.35629839428630894,
9,2.0,2.0,1.6050173071722682,3.872448557650438,
6,1.0,2.0,1.3906489030467746,1.9553323184315725,
7,2.0,0.0,2.677729467155948,-0.8785297085741406,
7,2.0,0.0,2.0780196249040337,0.0900528232285136,
9,2.0,2.0,5.225162890956134,4.392253040971772,
9,2.0,2.0,2.8914076085875964,3.2722025148106897,
9,2.0,2.0,4.462860202065757,3.130889327422423,
9,2.0,2.0,2.989469909263026,2.1282185974269408,
9,2.0,2.0,2.018022879041777,3.0388783854778403,
7,2.0,0.0,2.168904250924623,0.6594753387454295,
3,0.0,2.0,0.6423582902868097,1.158272064951096,
9,2.0,2.0,2.5534010924534334,5.592475231623252,
8,2.0,1.0,3.7180811530700164,1.6127436772472619,
9,2.0,2.0,4.039366535779221,2.8930375675672546,
3,0.0,2.0,-0.057180804564971766,6.475587357066479,
4,1.0,0.0,0.6891688838732457,0.5757097062402012,
6,1.0,2.0,1.5701642521069659,2.943358814071262,
9,2.0,2.0,1.8054317307774121,3.320316085154139,
7,2.0,0.0,4.339105332655025,1.0003003826582177,
7,2.0,0.0,1.8883083491205024,-1.7550014302288646,
7,2.0,0.0,3.5585997865688554,1.3170161331644161,
3,0.0,2.0,-2.682014175633231,3.8509672887397475,
9,2.0,2.0,3.4264550664362816,3.1277881839891437,
3,0.0,2.0,-1.3454987323243182,1.1666849054595838,
9,2.0,2.0,4.599282701719908,1.6025548203862012,
9,2.0,2.0,2.80208638698461,3.1136687381734274,
9,2.0,2.0,5.398465377217333,2.879685769727139,
7,2.0,0.0,1.0161976135041253,0.6120813981597981,
3,0.0,2.0,-1.3675927021148158,1.1384448415563342,
3,0.0,2.0,0.14031312384302197,4.354561147738085,
9,2.0,2.0,4.2321174683092835,6.296243323373688,
3,0.0,2.0,-0.8564936260578007,5.782308452407756,
9,2.0,2.0,3.2217025645148416,2.465395131503149,
9,2.0,2.0,1.9944247836915174,3.245377701446891,
3,0.0,2.0,0.6261984662563624,0.7813592052718559,
9,2.0,2.0,1.7983700519049663,2.909780077025147,
9,2.0,2.0,3.7365699853532637,4.612899227387366,
9,2.0,2.0,3.255266681673634,4.746004538600144,
2,0.0,1.0,0.46042767534688656,0.8085450971784669,
9,2.0,2.0,3.1342893262085303,3.4293929482940175,
3,0.0,2.0,-1.5018995390361694,4.152668643649449,
3,0.0,2.0,-1.0398684259199475,4.199819093961789,
9,2.0,2.0,2.5471973907469345,3.330801160111462,
1,0.0,0.0,-0.53152021743551,-1.655819815811086,
9,2.0,2.0,2.3085215158771177,3.2292417242469273,
5,1.0,1.0,1.3771875137375928,0.9808323143886539,
7,2.0,0.0,4.038152490301386,-0.24800400604036987,
1,0.0,0.0,0.3073969315982228,0.19943083563545438,
9,2.0,2.0,5.129710415456623,2.0217208396742072,
7,2.0,0.0,5.321066304385679,0.7796565064724583,
3,0.0,2.0,0.9397063545355346,1.8001586696645004,
7,2.0,0.0,3.0294254701580208,-4.695236527020508,
9,2.0,2.0,3.2546346883562487,6.665921307363435,
4,1.0,0.0,0.5725543522194387,0.7645475791214666,
9,2.0,2.0,1.4250827279706682,3.617500120398338,
9,2.0,2.0,2.6525910390889935,4.305407165215,
6,1.0,2.0,1.938099364115831,2.008793824705052,
9,2.0,2.0,3.544106300692829,3.868356407894061,
8,2.0,1.0,3.3350099061338243,0.9894549095711691,
3,0.0,2.0,-1.5331581089907687,3.3363461673783856,
3,0.0,2.0,1.0327114542796445,3.4744627407322017,
3,0.0,2.0,0.16672184377470178,2.0320415711738136,
7,2.0,0.0,2.5129933393704835,1.0119277655769157,
9,2.0,2.0,2.202744477822983,3.9904004935638353,
1,0.0,0.0,-1.5295202511389294,-0.44148811545800504,
6,1.0,2.0,2.0558471044278237,1.5432450973660283,
3,0.0,2.0,-0.6161797892816412,5.360265721034575,
2,0.0,1.0,-1.9329747755728741,1.2409511105569346,
3,0.0,2.0,-0.31382275144630967,4.140224905303252,
9,2.0,2.0,4.917638338543882,2.3176716336232954,
7,2.0,0.0,2.266849252131312,0.1877969150755492,
3,0.0,2.0,0.5191993665969357,3.5640024695457884,
6,1.0,2.0,1.57011065021021,4.6944418313313,
9,2.0,2.0,2.305369362189893,3.0594714734289408,
3,0.0,2.0,1.0888081852171394,3.2997581559724223,
2,0.0,1.0,-0.734695390844645,0.8278614753755511,
9,2.0,2.0,1.971878339881205,5.181896407226192,
6,1.0,2.0,1.673775002137793,3.80259803024388,
7,2.0,0.0,1.500884627691867,0.8312464140045501,
6,1.0,2.0,1.9690713641715034,2.3950433461248744,
3,0.0,2.0,-0.3266767984812464,2.1097236975580067,
3,0.0,2.0,-0.011908886638444915,3.0572333207009024,
3,0.0,2.0,1.2058844731646459,4.8615908440433895,
8,2.0,1.0,2.854579417404276,1.627734427700751,
9,2.0,2.0,3.965327865125781,2.9823435364080546,
7,2.0,0.0,0.874917545742834,1.0950026633588017,
9,2.0,2.0,3.264334707273566,2.2205093386838306,
6,1.0,2.0,1.1565785810842797,2.734163674968716,
9,2.0,2.0,2.919837008069071,5.810644956361869,
9,2.0,2.0,4.4044226776618345,2.053256346522364,
8,2.0,1.0,3.923606593590951,1.696913388065798,
2,0.0,1.0,-0.514988656491044,0.593915956189556,
2,0.0,1.0,0.015303843794719052,-0.1940686715661597,
7,2.0,0.0,2.26871296853064,-0.0003866763548705521,
9,2.0,2.0,1.68132756484321,3.594571663475473,
7,2.0,0.0,3.8209134829554756,0.8551704353396714,
3,0.0,2.0,-0.3871645007291957,6.404307272665035,
8,2.0,1.0,2.362547855397471,1.4423046473887906,
8,2.0,1.0,1.9236311904003385,1.562419276138613,
3,0.0,2.0,-0.5214789366846779,1.986660295979795,
3,0.0,2.0,0.9373564606572444,2.792665034804161,
9,2.0,2.0,3.264515268632601,1.8083951890963383,
4,1.0,0.0,0.4968528779410939,-1.7329434553776033,
9,2.0,2.0,2.7789955387043728,3.0193140949679185,
2,0.0,1.0,-3.4045483642925305,0.15928522233415254,
3,0.0,2.0,-0.2368994519123122,1.969969062669627,
9,2.0,2.0,3.7433699385725916,2.3382185164554015,
8,2.0,1.0,3.477059426345697,1.5137458680932903,
9,2.0,2.0,3.1807131372209305,3.1342654305192923,
9,2.0,2.0,5.79183285009856,2.3897282949901673,
9,2.0,2.0,5.356481475459592,5.315460747787872,
9,2.0,2.0,6.236059613658011,1.6366884895065295,
9,2.0,2.0,3.554573993693733,3.604046257469528,
9,2.0,2.0,1.905799665451677,5.033672151563976,
8,2.0,1.0,3.1892460912377225,1.1663768580225922,
9,2.0,2.0,2.983594858667516,2.8706831340969874,
9,2.0,2.0,4.5308269498073965,4.614782236684732,
7,2.0,0.0,1.8027844483301352,0.23669032614143815,
3,0.0,2.0,0.04110183106615728,0.9044992936803833,
3,0.0,2.0,0.8159224701607211,3.594055348601934,
9,2.0,2.0,3.9764894583571264,2.833019664482462,
1,0.0,0.0,-0.11274113811011288,-1.30770519656292,
2,0.0,1.0,-0.363436235202689,0.4829793182669504,
7,2.0,0.0,7.486865727184253,-0.45631731221222527,
7,2.0,0.0,1.718876526794064,-0.4208790517514833,
3,0.0,2.0,0.5926125443026686,2.5687478160468236,
7,2.0,0.0,1.2024173315228572,0.7181505285258873,
9,2.0,2.0,3.25039375768372,3.5029125090608755,
7,2.0,0.0,4.27422686890245,-0.9036525791596,
9,2.0,2.0,4.567358646983665,3.7107348283835955,
3,0.0,2.0,0.8591814555415409,1.3971922900527052,
7,2.0,0.0,2.8228546149905185,1.0215627929058189,
9,2.0,2.0,2.481971627738612,2.877880174951727,
3,0.0,2.0,-2.88496667384275,0.7449296291589156,
9,2.0,2.0,5.868621584735509,3.4410106824869304,
8,2.0,1.0,1.5420319836800398,1.2561684072115422,
9,2.0,2.0,3.1673371850901004,2.0643926738968745,
9,2.0,2.0,3.2743269123024428,2.678167472726479,
6,1.0,2.0,1.234009492142561,5.531845471209079,
9,2.0,2.0,4.459372526234663,2.6254999867859787,
9,2.0,2.0,3.0143958195283487,1.759856022459383,
3,0.0,2.0,-0.3035442013716332,4.097876036196196,
8,2.0,1.0,2.0627576359754767,1.3734185278448816,
9,2.0,2.0,2.0460140563829534,2.5230265109120893,
6,1.0,2.0,1.9302496151618809,2.112712086083111,
9,2.0,2.0,4.294758966136618,1.7581678650667383,
1,0.0,0.0,0.39440537874791537,0.7495057340253553,
7,2.0,0.0,3.484788247346824,0.20716360052312344,
9,2.0,2.0,7.543485714271165,4.34657077933889,
6,1.0,2.0,1.1431579055004661,2.751156391694952,
9,2.0,2.0,2.6811942295175197,3.1311383487834967,
1,0.0,0.0,-0.19076310402165753,-0.5059747254847595,
6,1.0,2.0,1.1423412287626662,3.506756842026662,
3,0.0,2.0,1.598613716628913,5.69459396348686,
9,2.0,2.0,4.309732430680931,2.272266062980451,
1,0.0,0.0,-1.560772154758752,-2.3243398953114207,
9,2.0,2.0,3.0359663973068245,2.137589717322403,
9,2.0,2.0,3.413200556833577,1.541908581991869,
7,2.0,0.0,4.22278036481354,0.9597437488745579,
3,0.0,2.0,1.1565545394853785,2.764153764480474,
9,2.0,2.0,2.7358190220410608,3.6095877865155317,
7,2.0,0.0,3.0722799067052815,-0.5582261636413364,
6,1.0,2.0,1.6129173912426693,2.256163551197429,
3,0.0,2.0,0.20536204233917288,3.988322321236913,
9,2.0,2.0,4.489352761563209,3.1672800097838283,
3,0.0,2.0,-0.31159377909290287,4.9192260939954044,
9,2.0,2.0,2.511705961866701,3.0227152435658096,
7,2.0,0.0,2.006525372897393,-0.3297090401240923,
9,2.0,2.0,4.3031128099173905,4.394504273905478,
6,1.0,2.0,1.171325631837068,1.5120079410250131,
2,0.0,1.0,-2.177335926544795,0.8076853329308598,
3,0.0,2.0,0.11916198620152207,3.848637262633448,
3,0.0,2.0,-0.967238668407536,4.43403678134963,
9,2.0,2.0,3.8686648985196923,4.568006253233211,
4,1.0,0.0,0.029858107742959605,-0.0314910982459633,
3,0.0,2.0,0.6263809584710258,2.3953736279422344,
9,2.0,2.0,2.909732534700586,4.1265030334058,
9,2.0,2.0,3.041944741981423,3.124926399547256,
9,2.0,2.0,2.781947934451444,2.7345656091551875,
9,2.0,2.0,2.356244305107507,1.9295225232199946,
9,2.0,2.0,3.551608235228641,3.23859537172726,
7,2.0,0.0,3.403914080175338,-0.43047740903480136,
3,0.0,2.0,0.03147537190432459,1.094433026057518,
6,1.0,2.0,1.0493046514433808,2.237517994251097,
9,2.0,2.0,2.5520296063698544,1.8120991281799792,
9,2.0,2.0,2.622089494080064,4.480763442348603,
7,2.0,0.0,1.2811521356110496,0.476900835388256,
6,1.0,2.0,1.6768538592855622,2.8385488554844636,
6,1.0,2.0,1.9208571849969034,1.5902353642242957,
6,1.0,2.0,2.0085418017712553,1.9652626541245077,
3,0.0,2.0,1.1410691514384288,4.883609035837463,
9,2.0,2.0,2.9079862159734664,2.7530817570007127,
9,2.0,2.0,5.348091922794701,5.777757878992582,
9,2.0,2.0,4.472193879043469,3.0638207944618356,
7,2.0,0.0,5.048908152572923,0.56527017520863,
3,0.0,2.0,-0.04095817908173505,2.2771790551904263,
9,2.0,2.0,3.6546981814132873,2.204111773601981,
9,2.0,2.0,3.873280587718353,3.9827233752132507,
3,0.0,2.0,-0.21975405371399948,3.878911987676153,
7,2.0,0.0,4.025283945493117,-1.261610638420947,
9,2.0,2.0,4.066791646033579,3.9651313783014803,
2,0.0,1.0,-1.0325672528956922,-0.21265173338489873,
7,2.0,0.0,1.3908031804654957,-3.2468549892642953,
3,0.0,2.0,1.035369134602489,3.765314666972662,
3,0.0,2.0,-1.7693747507980548,1.7708843014345148,
9,2.0,2.0,1.440665517858072,2.203253348113989,
2,0.0,1.0,0.3462298055222839,0.6474401093699822,
7,2.0,0.0,1.1044496475056484,0.9622408564990723,
9,2.0,2.0,2.2718826923900672,2.5098150249044817,
9,2.0,2.0,1.5353551004907007,2.781900569267317,
7,2.0,0.0,5.635019678980818,-3.129665335529263,
7,2.0,0.0,2.359222325446362,-1.5747679848012037,
3,0.0,2.0,1.0935681581002774,1.00766504889238,
3,0.0,2.0,-0.45463891101064746,4.236609497494927,
9,2.0,2.0,3.9773330629799455,4.052661607251518,
3,0.0,2.0,-1.8082741357978542,5.068978184966294,
9,2.0,2.0,2.551682122633717,3.186182717087658,
9,2.0,2.0,4.73729241396886,3.302243378512477,
9,2.0,2.0,4.984773811060885,4.520222939160192,
3,0.0,2.0,-0.3141539465243235,2.9561524456182484,
7,2.0,0.0,1.5770735142618557,0.5711558516376563,
3,0.0,2.0,0.09474207379230415,1.5784902448252092,
9,2.0,2.0,2.581690761150809,1.9301526444475452,
9,2.0,2.0,2.8826027043702824,7.895599877810778,
7,2.0,0.0,3.9825948738972605,0.18832356160080854,
3,0.0,2.0,1.5993839383382602,3.9872596255599526,
6,1.0,2.0,1.4530102674735301,1.4343395952263744,
3,0.0,2.0,-0.1509484279502229,0.34801625797656044,
8,2.0,1.0,2.4211082339194294,0.8198734596675834,
9,2.0,2.0,4.336214675383266,2.3493237791346306,
7,2.0,0.0,0.8600299096019843,0.4537956602924007,
3,0.0,2.0,0.7975041477212372,1.232495014450142,
7,2.0,0.0,4.007177986313776,0.24262604621470452,
8,2.0,1.0,2.770523486257212,1.825711421624043,
6,1.0,2.0,1.1918113453819987,3.470270527401169,
6,1.0,2.0,2.3461131332467815,3.1953214686200466,
3,0.0,2.0,0.9172823419343015,2.2653478016478483,
9,2.0,2.0,3.1867416110172075,3.659128216780946,
3,0.0,2.0,-1.7905600864227087,1.277512488527147,
9,2.0,2.0,2.6170714578065115,7.6599165086808325,
3,0.0,2.0,-0.8286047491966633,4.055897395697986,
9,2.0,2.0,4.0526317439062405,6.318171545715232,
9,2.0,2.0,3.2941909540645993,3.6266803677791533,
3,0.0,2.0,0.29203035538358657,3.14723999709353,
3,0.0,2.0,0.7488003968705639,3.6818634899228675,
7,2.0,0.0,1.9047879476248264,-0.48298158846187667,
7,2.0,0.0,1.8191464895606386,0.23222009739231675,
9,2.0,2.0,2.573457259288659,3.3345545685621376,
9,2.0,2.0,4.887114962519484,1.7270360649944532,
8,2.0,1.0,3.2752528008720407,1.0667768258697374,
7,2.0,0.0,5.096342211284954,1.138048185506603,
8,2.0,1.0,6.578980393958817,1.3275525720248358,
6,1.0,2.0,1.1571086450064487,5.546521964449691,
2,0.0,1.0,0.4749886704250972,1.079658502648765,
8,2.0,1.0,3.768290396732502,1.981453575926391,
7,2.0,0.0,2.3565784754067445,-0.9271995530838493,
3,0.0,2.0,-3.493665120685578,1.1872770832157624,
3,0.0,2.0,-1.5920685526451295,6.41710309079064,
9,2.0,2.0,2.146417345048028,4.385646868839974,
9,2.0,2.0,3.354475406286671,2.5697593253571664,
8,2.0,1.0,2.00536710561877,1.3891508129505512,
8,2.0,1.0,1.1918625797661144,1.1809729650218423,
4,1.0,0.0,0.3842789841699641,0.27903317362717917,
3,0.0,2.0,0.5217881826096604,4.254348120672067,
2,0.0,1.0,0.36669928069412494,0.778855719138279,
7,2.0,0.0,2.154840337954572,-0.4933411789378761,
3,0.0,2.0,-0.0043138846783232765,3.6969944225618323,
7,2.0,0.0,1.3994090472946346,0.1758562958307135,
9,2.0,2.0,2.2450077299938127,2.4934775311135216,
7,2.0,0.0,4.567720257207366,0.2652988802770948,
3,0.0,2.0,-0.7459112961715428,5.615976679757967,
8,2.0,1.0,3.041794159649556,1.4154860504282187,
3,0.0,2.0,-0.9311293386877959,2.0329393377432923,
3,0.0,2.0,0.8564260429449815,0.8403911964494635,
7,2.0,0.0,1.5818085927029841,-1.9798796466546804,
7,2.0,0.0,3.3614418434483895,1.3850115966115504,
9,2.0,2.0,3.555896916602319,2.332881396403973,
7,2.0,0.0,0.7746108723561127,0.101924687538677,
4,1.0,0.0,0.9770422370459053,-0.41170518239829823,
7,2.0,0.0,3.219914553241102,-2.4443193397070546,
3,0.0,2.0,-0.26277814824169754,2.5907725963795585,
3,0.0,2.0,-0.6813874036684684,3.012829170142169,
8,2.0,1.0,3.5752216014264206,1.651129586906375,
3,0.0,2.0,-0.011862035079201139,1.8593226623774466,
9,2.0,2.0,2.1827430980794738,5.123155088910654,
9,2.0,2.0,2.2978623572806183,4.293383484935878,
7,2.0,0.0,1.7332929387724536,0.704129754768414,
5,1.0,1.0,0.9013582397360071,1.4185920123324638,
9,2.0,2.0,2.9551493990382145,2.4823031577597914,
9,2.0,2.0,2.979230396734314,2.058975347423395,
9,2.0,2.0,3.0814125857033323,2.5064400707648975,
7,2.0,0.0,2.2350429097050624,1.365926966260318,
9,2.0,2.0,3.559998237345922,2.654449084828324,
3,0.0,2.0,-0.18045781982332,2.4096671331182957,
7,2.0,0.0,1.191139843565011,-1.060156215490959,
7,2.0,0.0,2.8775560947462853,0.6570304426637963,
3,0.0,2.0,-0.7931283765612287,4.2610207291093625,
3,0.0,2.0,-0.5538014703494856,5.533401986480776,
7,2.0,0.0,1.4559163825786117,0.8205634567252102,
6,1.0,2.0,1.3725385246334842,4.821674523436679,
9,2.0,2.0,3.0897070291902433,4.30547156190236,
7,2.0,0.0,3.8074193481415266,-0.8274754950552663,
3,0.0,2.0,0.9729996016942251,5.7243801515992665,
1,0.0,0.0,-0.40755627758987245,-0.38209592914316115,
7,2.0,0.0,5.300022126383527,0.610077751894659,
8,2.0,1.0,4.93279855207536,1.5619355129924017,
3,0.0,2.0,-1.2637559104913638,2.6572157242222962,
9,2.0,2.0,4.688397946536715,3.503754375137345,
9,2.0,2.0,4.346047675050412,4.1285225993056756,
1,0.0,0.0,-1.191468329403949,-0.0018779781551065966,
9,2.0,2.0,3.878535362918964,3.8830988900617847,
7,2.0,0.0,2.74932554665886,-0.6207169940608042,
3,0.0,2.0,-0.4104872873684502,2.786733681359551,
9,2.0,2.0,2.020023742568969,4.513920823253699,
7,2.0,0.0,3.2057837665272135,-0.22536938283971564,
7,2.0,0.0,3.1825735572160285,0.8154267872267524,
5,1.0,1.0,0.6797506544899403,0.8093369886848036,
9,2.0,2.0,2.626542865119874,3.423676865941873,
7,2.0,0.0,5.854297448513229,0.667854646248877,
8,2.0,1.0,2.0789018037545297,1.140122641237272,
3,0.0,2.0,-2.493214198572579,1.0892200693157177,
4,1.0,0.0,0.6447624247017714,-0.6743762204581363,
9,2.0,2.0,3.8506388131913916,5.906855392669074,
3,0.0,2.0,1.473919929876657,2.881799273405312,
7,2.0,0.0,1.942653844488706,0.27894301157033397,
3,0.0,2.0,0.9298335763227328,1.2615581478074467,
7,2.0,0.0,2.508421750623567,-1.294216261840385,
3,0.0,2.0,0.5450955019831045,3.193488647046559,
4,1.0,0.0,0.5087887094539678,-0.6208694793757106,
1,0.0,0.0,0.05685111457829173,-0.20352862521075954,
9,2.0,2.0,2.322248486278946,5.229676536348328,
9,2.0,2.0,2.177128775570157,7.8481785158397175,
7,2.0,0.0,4.873994628203045,0.7940035819280535,
3,0.0,2.0,-0.6861830260072979,2.85231532157013,
7,2.0,0.0,1.7697606305127536,-0.19685230194795622,
6,1.0,2.0,0.7839639882721676,3.546584668090988,
6,1.0,2.0,1.5186593290350063,3.262516457359365,
9,2.0,2.0,4.016975069940962,1.9721029225761257,
6,1.0,2.0,1.3471495281955117,3.7117336186416345,
8,2.0,1.0,2.6312508018198395,1.7564961657093565,
3,0.0,2.0,0.7697702730177509,2.6849669120607107,
8,2.0,1.0,1.80195187865102,1.1081084047268581,
8,2.0,1.0,1.814142157515779,1.1101480573233982,
9,2.0,2.0,1.9021441695864554,3.7297568641364065,
3,0.0,2.0,-0.3372653133652683,2.8246787271632092,
3,0.0,2.0,0.4286556011752294,2.4657360604603666,
6,1.0,2.0,1.2211314885152986,3.942454793988851,
7,2.0,0.0,1.2113657019317547,-1.372095031179175,
3,0.0,2.0,0.037944003864218256,2.5388604339703926,
6,1.0,2.0,1.1387173805712951,5.926156863908119,
7,2.0,0.0,2.609057024761589,-1.301425643113455,
9,2.0,2.0,6.366340824351594,3.185402061560006,
3,0.0,2.0,0.9902957994519566,2.6673230736432534,
9,2.0,2.0,1.2950793292618807,3.123758802390018,
7,2.0,0.0,5.159643969729716,0.14157132216560875,
7,2.0,0.0,1.780016565379471,-0.6462624114840225,
3,0.0,2.0,0.7165546435817396,2.9057754145016217,
3,0.0,2.0,0.04088732029953546,4.383240512164054,
9,2.0,2.0,4.030349001180908,2.042439609583571,
9,2.0,2.0,2.4109437673206293,2.3605176335385574,
3,0.0,2.0,0.10337753509419811,1.7513222041459713,
4,1.0,0.0,0.7835033993164577,-0.6558194787489353,
9,2.0,2.0,3.815485773240341,3.1648948308153346,
4,1.0,0.0,0.45520012836989077,0.4419880043243034,
3,0.0,2.0,-0.6345520326673406,0.5216691362407171,
1,0.0,0.0,0.20009841797684946,-3.059209647445348,
8,2.0,1.0,1.7691809728702215,1.444189021552906,
3,0.0,2.0,0.9490336187104507,3.978769979897485,
7,2.0,0.0,3.7333311578337223,-0.0004752723318510732,
3,0.0,2.0,-1.7381208789750158,4.170184433885154,
6,1.0,2.0,1.737165232076165,5.343896909611157,
9,2.0,2.0,5.377711010527634,2.8136345417704467,
9,2.0,2.0,4.634764259485975,2.329772593483368,
9,2.0,2.0,2.959005598638984,5.989638569495693,
3,0.0,2.0,-1.073105366705808,0.6382218490776277,
9,2.0,2.0,5.94904897302455,7.483725909803946,
9,2.0,2.0,1.2497287780018853,5.128008520217318,
2,0.0,1.0,-3.5909779650222893,0.16841669669620507,
9,2.0,2.0,2.763950852060953,2.1030690725944257,
